Date,Value,Measure
1961.03,16.4177057,Dividend
1961.04,16.4177057,Dividend
1961.05,16.4177057,Dividend
1961.06,16.4177057,Dividend
1961.07,16.36432447,Dividend
1961.08,16.47522796,Dividend
1961.09,16.47638067,Dividend
1961.1,16.644507,Dividend
1961.11,16.81263333,Dividend
1961.12,16.98075967,Dividend
1962.01,17.0368298,Dividend
1962.02,17.0360291,Dividend
1962.03,17.09191296,Dividend
1962.04,17.09101603,Dividend
1962.05,17.14663133,Dividend
1962.06,17.20233013,Dividend
1962.07,17.20107175,Dividend
1962.08,17.2565035,Dividend
1962.09,17.25507105,Dividend
1962.1,17.39336049,Dividend
1962.11,17.53156697,Dividend
1962.12,17.66985641,Dividend
1963.01,17.72518878,Dividend
1963.02,17.78043819,Dividend
1963.03,17.77729262,Dividend
1963.04,17.91512865,Dividend
1963.05,18.052882,Dividend
1963.06,18.13127124,Dividend
1963.07,18.09956648,Dividend
1963.08,18.12700339,Dividend
1963.09,18.15435814,Dividend
1963.1,18.28644078,Dividend
1963.11,18.47754802,Dividend
1963.12,18.60815728,Dividend
1964.01,18.74420903,Dividend
1964.02,18.88017916,Dividend
1964.03,19.01623091,Dividend
1964.04,19.15228265,Dividend
1964.05,19.28825278,Dividend
1964.06,19.36164548,Dividend
1964.07,19.46156913,Dividend
1964.08,19.68705129,Dividend
1964.09,19.78592862,Dividend
1964.1,19.94810836,Dividend
1964.11,20.04583205,Dividend
1964.12,20.20749199,Dividend
1965.01,20.34223554,Dividend
1965.02,20.47689827,Dividend
1965.03,20.54578994,Dividend
1965.04,20.64098774,Dividend
1965.05,20.80161799,Dividend
1965.06,20.82957579,Dividend
1965.07,20.96261373,Dividend
1965.08,21.09557187,Dividend
1965.09,21.22860981,Dividend
1965.1,21.32075268,Dividend
1965.11,21.47986278,Dividend
1965.12,21.57092579,Dividend
1966.01,21.72953553,Dividend
1966.02,21.75134438,Dividend
1966.03,21.84071059,Dividend
1966.04,21.83562876,Dividend
1966.05,21.96570545,Dividend
1966.06,22.02766312,Dividend
1966.07,22.11507923,Dividend
1966.08,22.13406315,Dividend
1966.09,22.28830749,Dividend
1966.1,22.10168848,Dividend
1966.11,22.05063735,Dividend
1966.12,21.99950957,Dividend
1967.01,22.07616292,Dividend
1967.02,22.15281626,Dividend
1967.03,22.16210758,Dividend
1967.04,22.09515257,Dividend
1967.05,22.0286009,Dividend
1967.06,21.96244895,Dividend
1967.07,21.94705551,Dividend
1967.08,21.93167869,Dividend
1967.09,21.91646845,Dividend
1967.1,21.85143442,Dividend
1967.11,21.78678521,Dividend
1967.12,21.7225174,Dividend
1968.01,21.66906848,Dividend
1968.02,21.67944825,Dividend
1968.03,21.68976749,Dividend
1968.04,21.72443927,Dividend
1968.05,21.75898316,Dividend
1968.06,21.73044971,Dividend
1968.07,21.7022433,Dividend
1968.08,21.73635711,Dividend
1968.09,21.7702047,Dividend
1968.1,21.74209266,Dividend
1968.11,21.77570845,Dividend
1968.12,21.8090638,Dividend
1969.01,21.81864213,Dividend
1969.02,21.76719427,Dividend
1969.03,21.65616205,Dividend
1969.04,21.60631804,Dividend
1969.05,21.61624286,Dividend
1969.06,21.56702555,Dividend
1969.07,21.4955228,Dividend
1969.08,21.42472489,Dividend
1969.09,21.41231604,Dividend
1969.1,21.3200192,Dividend
1969.11,21.22877411,Dividend
1969.12,21.13843024,Dividend
1970.01,21.10472516,Dividend
1970.02,21.01581379,Dividend
1970.03,20.92776741,Dividend
1970.04,20.78650665,Dividend
1970.05,20.75447718,Dividend
1970.06,20.66913943,Dividend
1970.07,20.58467695,Dividend
1970.08,20.60627472,Dividend
1970.09,20.5225639,Dividend
1970.1,20.31168797,Dividend
1970.11,20.10300578,Dividend
1970.12,19.89635754,Dividend
1971.01,19.83299334,Dividend
1971.02,19.7200812,Dividend
1971.03,19.60773363,Dividend
1971.04,19.53789411,Dividend
1971.05,19.42003079,Dividend
1971.06,19.25584852,Dividend
1971.07,19.18790317,Dividend
1971.08,19.12022907,Dividend
1971.09,19.09964596,Dividend
1971.1,19.01182032,Dividend
1971.11,18.97075474,Dividend
1971.12,18.83751253,Dividend
1972.01,18.83751253,Dividend
1972.02,18.74628971,Dividend
1972.03,18.70100882,Dividend
1972.04,18.65594614,Dividend
1972.05,18.61110012,Dividend
1972.06,18.56646918,Dividend
1972.07,18.49788917,Dividend
1972.08,18.47390164,Dividend
1972.09,18.44996817,Dividend
1972.1,18.50182603,Dividend
1972.11,18.59701283,Dividend
1972.12,18.69169235,Dividend
1973.01,18.68730115,Dividend
1973.02,18.59577182,Dividend
1973.03,18.46283406,Dividend
1973.04,18.43221821,Dividend
1973.05,18.40196335,Dividend
1973.06,18.37217624,Dividend
1973.07,18.42560246,Dividend
1973.08,18.19192164,Dividend
1973.09,18.24468285,Dividend
1973.1,18.28744417,Dividend
1973.11,18.36934033,Dividend
1973.12,18.45022749,Dividend
1974.01,18.40009227,Dividend
1974.02,18.27305275,Dividend
1974.03,18.14920251,Dividend
1974.04,18.17865979,Dividend
1974.05,18.05801358,Dividend
1974.06,18.01353571,Dividend
1974.07,18.02082864,Dividend
1974.08,17.9558924,Dividend
1974.09,17.89249615,Dividend
1974.1,17.73385707,Dividend
1974.11,17.61247396,Dividend
1974.12,17.49291329,Dividend
1975.01,17.53869061,Dividend
1975.02,17.51717874,Dividend
1975.03,17.56234279,Dividend
1975.04,17.55949246,Dividend
1975.05,17.52370975,Dividend
1975.06,17.45565382,Dividend
1975.07,17.2624178,Dividend
1975.08,17.23062698,Dividend
1975.09,17.13595321,Dividend
1975.1,16.99637796,Dividend
1975.11,16.82783463,Dividend
1975.12,16.72175423,Dividend
1976.01,16.70678329,Dividend
1976.02,16.66199756,Dividend
1976.03,16.64721386,Dividend
1976.04,16.69274218,Dividend
1976.05,16.67874228,Dividend
1976.06,16.69423451,Dividend
1976.07,16.73902285,Dividend
1976.08,16.78334303,Dividend
1976.09,16.85641623,Dividend
1976.1,17.05946544,Dividend
1976.11,17.31989657,Dividend
1976.12,17.54926933,Dividend
1977.01,17.66046426,Dividend
1977.02,17.68027616,Dividend
1977.03,17.75922697,Dividend
1977.04,17.8494264,Dividend
1977.05,17.9975894,Dividend
1977.06,18.11443526,Dividend
1977.07,18.21829351,Dividend
1977.08,18.35103049,Dividend
1977.09,18.48294381,Dividend
1977.1,18.65494041,Dividend
1977.11,18.79536973,Dividend
1977.12,18.96497528,Dividend
1978.01,19.01843738,Dividend
1978.02,19.0712596,Dividend
1978.03,19.09321136,Dividend
1978.04,19.08853504,Dividend
1978.05,19.05430474,Dividend
1978.06,18.99157124,Dividend
1978.07,18.98779656,Dividend
1978.08,19.0415682,Dividend
1978.09,19.03746301,Dividend
1978.1,18.92988508,Dividend
1978.11,18.90796389,Dividend
1978.12,18.88627422,Dividend
1979.01,18.88035338,Dividend
1979.02,18.81994253,Dividend
1979.03,18.78775645,Dividend
1979.04,18.74157343,Dividend
1979.05,18.6702412,Dividend
1979.06,18.6264444,Dividend
1979.07,18.61810546,Dividend
1979.08,18.63512962,Dividend
1979.09,18.62686521,Dividend
1979.1,18.63475836,Dividend
1979.11,18.61793137,Dividend
1979.12,18.57719263,Dividend
1980.01,18.47660861,Dividend
1980.02,18.37882921,Dividend
1980.03,18.26091261,Dividend
1980.04,18.20331832,Dividend
1980.05,18.16914359,Dividend
1980.06,18.11373192,Dividend
1980.07,18.24586458,Dividend
1980.08,18.24565299,Dividend
1980.09,18.22369363,Dividend
1980.1,18.14098998,Dividend
1980.11,18.0809548,Dividend
1980.12,18.00101182,Dividend
1981.01,17.97212529,Dividend
1981.02,17.90287235,Dividend
1981.03,17.8954809,Dividend
1981.04,17.87876374,Dividend
1981.05,17.84235096,Dividend
1981.06,17.78687533,Dividend
1981.07,17.71198991,Dividend
1981.08,17.69607984,Dividend
1981.09,17.64244142,Dividend
1981.1,17.7036759,Dividend
1981.11,17.74566271,Dividend
1981.12,17.78740835,Dividend
1982.01,17.81105058,Dividend
1982.02,17.83454286,Dividend
1982.03,17.93347556,Dividend
1982.04,17.93760933,Dividend
1982.05,17.84806691,Dividend
1982.06,17.70526284,Dividend
1982.07,17.64894545,Dividend
1982.08,17.64725065,Dividend
1982.09,17.64553703,Dividend
1982.1,17.60875946,Dividend
1982.11,17.6618343,Dividend
1982.12,17.75145353,Dividend
1983.01,17.74952506,Dividend
1983.02,17.76575852,Dividend
1983.03,17.80009648,Dividend
1983.04,17.69930365,Dividend
1983.05,17.61767374,Dividend
1983.06,17.5899008,Dividend
1983.07,17.56995916,Dividend
1983.08,17.56769172,Dividend
1983.09,17.53055114,Dividend
1983.1,17.55338797,Dividend
1983.11,17.59345721,Dividend
1983.12,17.65077547,Dividend
1984.01,17.62109166,Dividend
1984.02,17.60893481,Dividend
1984.03,17.64834903,Dividend
1984.04,17.6687486,Dividend
1984.05,17.72319027,Dividend
1984.06,17.77729262,Dividend
1984.07,17.76550265,Dividend
1984.08,17.75382707,Dividend
1984.09,17.72531914,Dividend
1984.1,17.79456776,Dividend
1984.11,17.91431586,Dividend
1984.12,18.03406396,Dividend
1985.01,18.10345314,Dividend
1985.02,18.12117169,Dividend
1985.03,18.15574784,Dividend
1985.04,18.13374615,Dividend
1985.05,18.12880555,Dividend
1985.06,18.14076887,Dividend
1985.07,18.1850854,Dividend
1985.08,18.22926115,Dividend
1985.09,18.25637747,Dividend
1985.1,18.2355977,Dividend
1985.11,18.23168128,Dividend
1985.12,18.22778637,Dividend
1986.01,18.26993276,Dividend
1986.02,18.41237155,Dividend
1986.03,18.58970395,Dividend
1986.04,18.68587186,Dividend
1986.05,18.69613458,Dividend
1986.06,18.6551137,Dividend
1986.07,18.75490704,Dividend
1986.08,18.82034835,Dividend
1986.09,18.83411602,Dividend
1986.1,18.85515489,Dividend
1986.11,18.8761328,Dividend
1986.12,18.89709557,Dividend
1987.01,18.82349685,Dividend
1987.02,18.80122437,Dividend
1987.03,18.76235888,Dividend
1987.04,18.79673292,Dividend
1987.05,18.86404218,Dividend
1987.06,18.930877,Dividend
1987.07,18.98439564,Dividend
1987.08,18.98768694,Dividend
1987.09,18.99096583,Dividend
1987.1,19.05091539,Dividend
1987.11,19.14367435,Dividend
1987.12,19.2529419,Dividend
1988.01,19.30474658,Dividend
1988.02,19.35626156,Dividend
1988.03,19.37421481,Dividend
1988.04,19.47594254,Dividend
1988.05,19.6099765,Dividend
1988.06,19.72634818,Dividend
1988.07,19.80628231,Dividend
1988.08,19.88552354,Dividend
1988.09,19.91412913,Dividend
1988.1,20.03668656,Dividend
1988.11,20.20870141,Dividend
1988.12,20.40537448,Dividend
1989.01,20.43615843,Dividend
1989.02,20.52496923,Dividend
1989.03,20.64118475,Dividend
1989.04,20.66417408,Dividend
1989.05,20.7644849,Dividend
1989.06,21.07336918,Dividend
1989.07,21.13060141,Dividend
1989.08,21.34644462,Dividend
1989.09,21.64794668,Dividend
1989.1,21.6784584,Dividend
1989.11,21.88039369,Dividend
1989.12,22.11907906,Dividend
1990.01,22.05173493,Dividend
1990.02,22.12568816,Dividend
1990.03,22.18170272,Dividend
1990.04,22.37560632,Dividend
1990.05,22.55124575,Dividend
1990.06,22.63687121,Dividend
1990.07,22.67906909,Dividend
1990.08,22.58073355,Dividend
1990.09,22.48230433,Dividend
1990.1,22.53025101,Dividend
1990.11,22.64296054,Dividend
1990.12,22.78752657,Dividend
1991.01,22.68337756,Dividend
1991.02,22.66207025,Dividend
1991.03,22.62233219,Dividend
1991.04,22.62617334,Dividend
1991.05,22.57802751,Dividend
1991.06,22.53016489,Dividend
1991.07,22.57725573,Dividend
1991.08,22.59126834,Dividend
1991.09,22.57206312,Dividend
1991.1,22.49020088,Dividend
1991.11,22.37623628,Dividend
1991.12,22.31118129,Dividend
1992.01,22.35191513,Dividend
1992.02,22.34406248,Dividend
1992.03,22.30419698,Dividend
1992.04,22.27221964,Dividend
1992.05,22.24033386,Dividend
1992.06,22.1610174,Dividend
1992.07,22.15552068,Dividend
1992.08,22.13450596,Dividend
1992.09,22.13127955,Dividend
1992.1,22.02958871,Dividend
1992.11,21.99252278,Dividend
1992.12,22.01992886,Dividend
1993.01,21.95304292,Dividend
1993.02,21.93519951,Dividend
1993.03,21.91730474,Dividend
1993.04,21.87971584,Dividend
1993.05,21.87280457,Dividend
1993.06,21.86573781,Dividend
1993.07,21.86573781,Dividend
1993.08,21.80533522,Dividend
1993.09,21.76025183,Dividend
1993.1,21.70525964,Dividend
1993.11,21.72496653,Dividend
1993.12,21.75956043,Dividend
1994.01,21.77471762,Dividend
1994.02,21.7751107,Dividend
1994.03,21.77532979,Dividend
1994.04,21.81986669,Dividend
1994.05,21.87927712,Dividend
1994.06,21.87914311,Dividend
1994.07,21.87115138,Dividend
1994.08,21.83385604,Dividend
1994.09,21.8091589,Dividend
1994.1,21.95195733,Dividend
1994.11,22.06312775,Dividend
1994.12,22.18661132,Dividend
1995.01,22.11482109,Dividend
1995.02,22.0268894,Dividend
1995.03,21.93748821,Dividend
1995.04,21.98697304,Dividend
1995.05,22.04868607,Dividend
1995.06,22.0934539,Dividend
1995.07,22.22575003,Dividend
1995.08,22.28306177,Dividend
1995.09,22.35465672,Dividend
1995.1,22.39679034,Dividend
1995.11,22.52630169,Dividend
1995.12,22.65598179,Dividend
1996.01,22.69264495,Dividend
1996.02,22.78773902,Dividend
1996.03,22.83797013,Dividend
1996.04,22.84178563,Dividend
1996.05,22.88917638,Dividend
1996.06,22.96582109,Dividend
1996.07,23.13075669,Dividend
1996.08,23.29506316,Dividend
1996.09,23.42901185,Dividend
1996.1,23.48245881,Dividend
1996.11,23.56524836,Dividend
1996.12,23.69245618,Dividend
1997.01,23.70248429,Dividend
1997.02,23.71260758,Dividend
1997.03,23.73733669,Dividend
1997.04,23.76012347,Dividend
1997.05,23.82757595,Dividend
1997.06,23.85023593,Dividend
1997.07,23.90960726,Dividend
1997.08,23.95376797,Dividend
1997.09,23.98303372,Dividend
1997.1,24.01215458,Dividend
1997.11,24.11540623,Dividend
1997.12,24.23395691,Dividend
1998.01,24.26699706,Dividend
1998.02,24.29991476,Dividend
1998.03,24.31716264,Dividend
1998.04,24.44298231,Dividend
1998.05,24.55284751,Dividend
1998.06,24.6774388,Dividend
1998.07,24.75026694,Dividend
1998.08,24.82276246,Dividend
1998.09,24.87981987,Dividend
1998.1,24.86019506,Dividend
1998.11,24.88572156,Dividend
1998.12,24.92660098,Dividend
1999.01,24.99382648,Dividend
1999.02,25.09119443,Dividend
1999.03,25.14252894,Dividend
1999.04,24.96099443,Dividend
1999.05,24.96099443,Dividend
1999.06,24.96099443,Dividend
1999.07,24.98193927,Dividend
1999.08,25.01772159,Dividend
1999.09,24.99364669,Dividend
1999.1,24.9740573,Dividend
1999.11,24.98419249,Dividend
1999.12,25.0091667,Dividend
2000.01,24.96994773,Dividend
2000.02,24.85754769,Dividend
2000.03,24.68864498,Dividend
2000.04,24.64478827,Dividend
2000.05,24.58663813,Dividend
2000.06,24.42902929,Dividend
2000.07,24.20221378,Dividend
2000.08,24.03194695,Dividend
2000.09,23.73804447,Dividend
2000.1,23.65846708,Dividend
2000.11,23.60625054,Dividend
2000.12,23.58116761,Dividend
2001.01,23.2890018,Dividend
2001.02,23.05281721,Dividend
2001.03,22.85735707,Dividend
2001.04,22.63385318,Dividend
2001.05,22.39949883,Dividend
2001.06,22.22951267,Dividend
2001.07,22.31581078,Dividend
2001.08,22.33949054,Dividend
2001.09,22.26283079,Dividend
2001.1,22.33800073,Dividend
2001.11,22.37577638,Dividend
2001.12,22.46441839,Dividend
2002.01,22.40893336,Dividend
2002.02,22.31598125,Dividend
2002.03,22.18646999,Dividend
2002.04,22.20801122,Dividend
2002.05,22.35294771,Dividend
2002.06,22.48537843,Dividend
2002.07,22.34838656,Dividend
2002.08,22.16253049,Dividend
2002.09,22.01433204,Dividend
2002.1,22.10309517,Dividend
2002.11,22.22828577,Dividend
2002.12,22.40290362,Dividend
2003.01,22.37366395,Dividend
2003.02,22.27145939,Dividend
2003.03,22.20691471,Dividend
2003.04,22.23237504,Dividend
2003.05,22.24581675,Dividend
2003.06,22.19871647,Dividend
2003.07,22.36656196,Dividend
2003.08,22.47300799,Dividend
2003.09,22.59084128,Dividend
2003.1,22.97878021,Dividend
2003.11,23.40555486,Dividend
2003.12,23.79585136,Dividend
2004.01,23.96617279,Dividend
2004.02,24.12188504,Dividend
2004.03,24.25002556,Dividend
2004.04,24.43197567,Dividend
2004.05,24.54768939,Dividend
2004.06,24.72706747,Dividend
2004.07,25.01478391,Dividend
2004.08,25.25000236,Dividend
2004.09,25.44471206,Dividend
2004.1,25.4347224,Dividend
2004.11,25.54463976,Dividend
2004.12,25.76229049,Dividend
2005.01,26.05649597,Dividend
2005.02,26.25330388,Dividend
2005.03,26.39313805,Dividend
2005.04,26.51920761,Dividend
2005.05,26.84918734,Dividend
2005.06,27.13792409,Dividend
2005.07,27.2452423,Dividend
2005.08,27.33764997,Dividend
2005.09,27.23595858,Dividend
2005.1,27.49777078,Dividend
2005.11,28.03949046,Dividend
2005.12,28.47383481,Dividend
2006.01,28.495845,Dividend
2006.02,28.67539727,Dividend
2006.03,28.75313719,Dividend
2006.04,28.78589826,Dividend
2006.05,28.91772933,Dividend
2006.06,29.13416402,Dividend
2006.07,29.32090206,Dividend
2006.08,29.53548436,Dividend
2006.09,29.95449458,Dividend
2006.1,30.44269683,Dividend
2006.11,30.81342675,Dividend
2006.12,31.09254093,Dividend
2007.01,31.25125134,Dividend
2007.02,31.33691971,Dividend
2007.03,31.30386047,Dividend
2007.04,31.37838706,Dividend
2007.05,31.46269644,Dividend
2007.06,31.67619804,Dividend
2007.07,32.01114926,Dividend
2007.08,32.39745449,Dividend
2007.09,32.63500748,Dividend
2007.1,32.86709847,Dividend
2007.11,32.9730059,Dividend
2007.12,33.29531526,Dividend
2008.01,33.35764089,Dividend
2008.02,33.48739375,Dividend
2008.03,33.42401395,Dividend
2008.04,33.38296527,Dividend
2008.05,33.26329742,Dividend
2008.06,33.08895892,Dividend
2008.07,32.96961952,Dividend
2008.08,33.15546512,Dividend
2008.09,33.25517556,Dividend
2008.1,33.4159753,Dividend
2008.11,33.88644915,Dividend
2008.12,34.05664281,Dividend
2009.01,33.45916524,Dividend
2009.02,32.84593341,Dividend
2009.03,32.3196751,Dividend
2009.04,31.58084919,Dividend
2009.05,30.83343368,Dividend
2009.06,29.91997564,Dividend
2009.07,29.30779311,Dividend
2009.08,28.58398492,Dividend
2009.09,27.90830652,Dividend
2009.1,27.30204847,Dividend
2009.11,26.70374342,Dividend
2009.12,26.17083985,Dividend
2010.01,25.88385312,Dividend
2010.02,25.67960038,Dividend
2010.03,25.3775889,Dividend
2010.04,25.38757067,Dividend
2010.05,25.42184701,Dividend
2010.06,25.50068396,Dividend
2010.07,25.61483669,Dividend
2010.08,25.69888849,Dividend
2010.09,25.80324633,Dividend
2010.1,25.91721188,Dividend
2010.11,26.05230884,Dividend
2010.12,26.1533602,Dividend
2011.01,26.29657916,Dividend
2011.02,26.43342913,Dividend
2011.03,26.44148794,Dividend
2011.04,26.61244016,Dividend
2011.05,26.82637477,Dividend
2011.06,27.19403705,Dividend
2011.07,27.48251826,Dividend
2011.08,27.71863669,Dividend
2011.09,27.98783374,Dividend
2011.1,28.50976971,Dividend
2011.11,28.9983182,Dividend
2011.12,29.5356468,Dividend
2012.01,29.74745372,Dividend
2012.02,29.95675499,Dividend
2012.03,30.06810536,Dividend
2012.04,30.33193862,Dividend
2012.05,30.722387,Dividend
2012.06,31.12283809,Dividend
2012.07,31.63963467,Dividend
2012.08,31.92794084,Dividend
2012.09,32.2474571,Dividend
2012.1,32.86326626,Dividend
2012.11,33.62585089,Dividend
2012.12,34.32442313,Dividend
2013.01,34.53715563,Dividend
2013.02,34.56798378,Dividend
2013.03,34.78841981,Dividend
2013.04,35.24398088,Dividend
2013.05,35.59995446,Dividend
2013.06,35.93233805,Dividend
2013.07,36.32483451,Dividend
2013.08,36.68735028,Dividend
2013.09,37.05042003,Dividend
2013.1,37.35844788,Dividend
2013.11,37.64770663,Dividend
2013.12,37.86375657,Dividend
2014.01,38.16903902,Dividend
2014.02,38.47239452,Dividend
2014.03,38.66735614,Dividend
2014.04,38.9480758,Dividend
2014.05,39.21887713,Dividend
2014.06,39.55158536,Dividend
2014.07,39.95867209,Dividend
2014.08,40.41783857,Dividend
2014.09,40.77945249,Dividend
2014.1,41.21850738,Dividend
2014.11,41.78044502,Dividend
2014.12,42.35879717,Dividend
2015.01,43.05185732,Dividend
2015.02,43.35634051,Dividend
2015.03,43.58757023,Dividend
2015.04,43.82956919,Dividend
2015.05,43.93604417,Dividend
2015.06,44.11028306,Dividend
2015.07,44.37854957,Dividend
2015.08,44.71309944,Dividend
2015.09,45.05484732,Dividend
2015.1,45.38615037,Dividend
2015.11,45.79384003,Dividend
2015.12,46.26361867,Dividend
2016.01,46.3611295,Dividend
2016.02,46.49672225,Dividend
2016.03,46.47034107,Dividend
2016.04,46.45484177,Dividend
2016.05,46.47061151,Dividend
2016.06,46.52077924,Dividend
2016.07,46.79530718,Dividend
2016.08,46.95131464,Dividend
2016.09,47.03718369,Dividend
2016.1,47.21161096,Dividend
2016.11,47.51852195,Dividend
2016.12,47.73625762,Dividend
2017.01,47.69507,Dividend
2017.02,47.78014251,Dividend
2017.03,47.97580408,Dividend
2017.04,48.12272853,Dividend
2017.05,48.37016312,Dividend
2017.06,48.61459529,Dividend
2017.07,48.97440294,Dividend
2017.08,49.15345943,Dividend
2017.09,49.21812427,Dividend
2017.1,49.50826116,Dividend
2017.11,49.7660599,Dividend
2017.12,50.05448652,Dividend
2018.01,50.14616638,Dividend
2018.02,50.28104394,Dividend
2018.03,50.52804203,Dividend
2018.04,50.66014838,Dividend
2018.05,50.78111861,Dividend
2018.06,51.0305712,Dividend
2018.07,,Dividend
1871.01,8.093333201,Earnings
1871.02,7.853531873,Earnings
1871.03,7.738858263,Earnings
1871.04,8.032007417,Earnings
1871.05,8.218783499,Earnings
1871.06,8.348240055,Earnings
1871.07,8.348240055,Earnings
1871.08,8.481782335,Earnings
1871.09,8.283005983,Earnings
1871.1,8.155602655,Earnings
1871.11,8.155602655,Earnings
1871.12,7.971604015,Earnings
1872.01,8.02142654,Earnings
1872.02,8.071249065,Earnings
1872.03,8.000785595,Earnings
1872.04,7.874837369,Earnings
1872.05,7.92285467,Earnings
1872.06,8.029065448,Earnings
1872.07,8.197123892,Earnings
1872.08,8.185562056,Earnings
1872.09,8.174169041,Earnings
1872.1,8.406662144,Earnings
1872.11,8.210958476,Earnings
1872.12,8.380456391,Earnings
1873.01,8.429179974,Earnings
1873.02,8.29494104,Earnings
1873.03,8.342613115,Earnings
1873.04,8.39028519,Earnings
1873.05,8.624074309,Earnings
1873.06,8.935608252,Earnings
1873.07,8.985808298,Earnings
1873.08,9.036008344,Earnings
1873.09,9.086208391,Earnings
1873.1,9.34886623,Earnings
1873.11,9.701038546,Earnings
1873.12,9.52545688,Earnings
1874.01,9.378943054,Earnings
1874.02,9.378943054,Earnings
1874.03,9.378943054,Earnings
1874.04,9.52545688,Earnings
1874.05,9.600476063,Earnings
1874.06,9.832727569,Earnings
1874.07,9.754049686,Earnings
1874.08,9.832727569,Earnings
1874.09,9.832727569,Earnings
1874.1,9.993953567,Earnings
1874.11,10.07649477,Earnings
1874.12,10.07649477,Earnings
1875.01,9.894679755,Earnings
1875.02,9.710674198,Earnings
1875.03,9.528859184,Earnings
1875.04,9.270478232,Earnings
1875.05,9.31707121,Earnings
1875.06,9.28827119,Earnings
1875.07,9.100240334,Earnings
1875.08,8.834484523,Earnings
1875.09,8.72191319,Earnings
1875.1,8.533882334,Earnings
1875.11,8.415528285,Earnings
1875.12,8.297420324,Earnings
1876.01,8.214440837,Earnings
1876.02,8.060986805,Earnings
1876.03,7.905207712,Earnings
1876.04,7.817963207,Earnings
1876.05,7.944365901,Earnings
1876.06,8.001717427,Earnings
1876.07,7.834181468,Earnings
1876.08,7.597456958,Earnings
1876.09,7.36266292,Earnings
1876.1,7.06738156,Earnings
1876.11,6.846097151,Earnings
1876.12,6.567745868,Earnings
1877.01,6.492731403,Earnings
1877.02,6.70449533,Earnings
1877.03,7.059912726,Earnings
1877.04,6.908347403,Earnings
1877.05,6.822823874,Earnings
1877.06,7.251556418,Earnings
1877.07,7.225882604,Earnings
1877.08,7.547671464,Earnings
1877.09,7.665859823,Earnings
1877.1,7.710035964,Earnings
1877.11,7.906611468,Earnings
1877.12,7.951670936,Earnings
1878.01,8.219511102,Earnings
1878.02,8.32992455,Earnings
1878.03,8.529751924,Earnings
1878.04,8.644289627,Earnings
1878.05,8.958916482,Earnings
1878.06,9.186578865,Earnings
1878.07,9.1072504,Earnings
1878.08,9.032543343,Earnings
1878.09,9.056103939,Earnings
1878.1,9.181704704,Earnings
1878.11,9.313082574,Earnings
1878.12,9.55436734,Earnings
1879.01,9.621228467,Earnings
1879.02,9.689581708,Earnings
1879.03,9.9776831,Earnings
1879.04,10.27248592,Earnings
1879.05,10.4543271,Earnings
1879.06,10.75816458,Earnings
1879.07,10.81184536,Earnings
1879.08,10.99368655,Earnings
1879.09,10.795874,Earnings
1879.1,10.3851492,Earnings
1879.11,10.01859059,Earnings
1879.12,9.874666891,Earnings
1880.01,9.824715271,Earnings
1880.02,10.05442984,Earnings
1880.03,10.18968704,Earnings
1880.04,10.82835182,Earnings
1880.05,11.40009586,Earnings
1880.06,11.88659352,Earnings
1880.07,12.13798814,Earnings
1880.08,12.38665021,Earnings
1880.09,12.5090583,Earnings
1880.1,12.75788714,Earnings
1880.11,12.87263056,Earnings
1880.12,12.9877292,Earnings
1881.01,13.00649735,Earnings
1881.02,12.76773297,Earnings
1881.03,12.65640957,Earnings
1881.04,12.42095697,Earnings
1881.05,12.43641334,Earnings
1881.06,12.32508995,Earnings
1881.07,12.09291564,Earnings
1881.08,11.75254537,Earnings
1881.09,11.20915968,Earnings
1881.1,11.00227262,Earnings
1881.11,11.0035552,Earnings
1881.12,10.89951438,Earnings
1882.01,10.87969709,Earnings
1882.02,10.75685053,Earnings
1882.03,10.73721676,Earnings
1882.04,10.61923658,Earnings
1882.05,10.50107359,Earnings
1882.06,10.38734657,Earnings
1882.07,10.46251985,Earnings
1882.08,10.34675234,Earnings
1882.09,10.61450571,Earnings
1882.1,10.69390991,Earnings
1882.11,10.77231209,Earnings
1882.12,10.85464431,Earnings
1883.01,10.79153592,Earnings
1883.02,10.62728096,Earnings
1883.03,10.66531912,Earnings
1883.04,10.70417592,Earnings
1883.05,10.74378737,Earnings
1883.06,10.99981146,Earnings
1883.07,11.15672768,Earnings
1883.08,11.08911115,Earnings
1883.09,11.1351422,Earnings
1883.1,11.06682845,Earnings
1883.11,11.11300839,Earnings
1883.12,10.93020093,Earnings
1884.01,10.72525967,Earnings
1884.02,10.5203184,Earnings
1884.03,10.31537713,Earnings
1884.04,10.32324042,Earnings
1884.05,10.3315364,Earnings
1884.06,10.11778047,Earnings
1884.07,10.01160726,Earnings
1884.08,9.79552941,Earnings
1884.09,9.684741917,Earnings
1884.1,9.571491968,Earnings
1884.11,9.563077999,Earnings
1884.12,9.444524461,Earnings
1885.01,9.343985975,Earnings
1885.02,9.135374983,Earnings
1885.03,9.246161942,Earnings
1885.04,9.039323896,Earnings
1885.05,9.145999046,Earnings
1885.06,9.260999312,Earnings
1885.07,9.046625405,Earnings
1885.08,8.939340695,Earnings
1885.09,8.941654508,Earnings
1885.1,8.836270722,Earnings
1885.11,8.62379743,Earnings
1885.12,8.321545748,Earnings
1886.01,8.677439785,Earnings
1886.02,8.835211417,Earnings
1886.03,9.10132691,Earnings
1886.04,9.373942431,Earnings
1886.05,9.773949659,Earnings
1886.06,10.06543228,Earnings
