date,percentile,item,value,price,quote_date,observations,year,month,quarter
1,0,430,.79000002,min,199601,135217,1996,1,1
1,10,430,1.0599999,p10,199601,135217,1996,1,1
1,30,430,1.14,p30,199601,135217,1996,1,1
1,50,430,1.2,p50,199601,135217,1996,1,1
1,70,430,1.25,p70,199601,135217,1996,1,1
1,90,430,1.35,p90,199601,135217,1996,1,1
1,100,430,1.75,max,199601,135217,1996,1,1
2,0,430,.80000001,min,199602,128475,1996,2,1
2,10,430,1.1,p10,199602,128475,1996,2,1
2,30,430,1.15,p30,199602,128475,1996,2,1
2,50,430,1.2,p50,199602,128475,1996,2,1
2,70,430,1.25,p70,199602,128475,1996,2,1
2,90,430,1.37,p90,199602,128475,1996,2,1
2,100,430,1.9,max,199602,128475,1996,2,1
3,0,430,.80000001,min,199603,129690,1996,3,1
3,10,430,1.1,p10,199603,129690,1996,3,1
3,30,430,1.15,p30,199603,129690,1996,3,1
3,50,430,1.2,p50,199603,129690,1996,3,1
3,70,430,1.26,p70,199603,129690,1996,3,1
3,90,430,1.38,p90,199603,129690,1996,3,1
3,100,430,2,max,199603,129690,1996,3,1
4,0,430,.80000001,min,199604,133080,1996,4,2
4,10,430,1.1,p10,199604,133080,1996,4,2
4,30,430,1.15,p30,199604,133080,1996,4,2
4,50,430,1.2,p50,199604,133080,1996,4,2
4,70,430,1.27,p70,199604,133080,1996,4,2
4,90,430,1.4,p90,199604,133080,1996,4,2
4,100,430,2,max,199604,133080,1996,4,2
5,0,430,.85000002,min,199605,137164,1996,5,2
5,10,430,1.1,p10,199605,137164,1996,5,2
5,30,430,1.15,p30,199605,137164,1996,5,2
5,50,430,1.2,p50,199605,137164,1996,5,2
5,70,430,1.28,p70,199605,137164,1996,5,2
5,90,430,1.4,p90,199605,137164,1996,5,2
5,100,430,2,max,199605,137164,1996,5,2
6,0,430,.85000002,min,199606,140810,1996,6,2
6,10,430,1.1,p10,199606,140810,1996,6,2
6,30,430,1.17,p30,199606,140810,1996,6,2
6,50,430,1.22,p50,199606,140810,1996,6,2
6,70,430,1.3,p70,199606,140810,1996,6,2
6,90,430,1.4,p90,199606,140810,1996,6,2
6,100,430,2,max,199606,140810,1996,6,2
7,0,430,.85000002,min,199607,140864,1996,7,3
7,10,430,1.1,p10,199607,140864,1996,7,3
7,30,430,1.1799999,p30,199607,140864,1996,7,3
7,50,430,1.22,p50,199607,140864,1996,7,3
7,70,430,1.3,p70,199607,140864,1996,7,3
7,90,430,1.4,p90,199607,140864,1996,7,3
7,100,430,2,max,199607,140864,1996,7,3
8,0,430,.88999999,min,199608,115492,1996,8,3
8,10,430,1.1,p10,199608,115492,1996,8,3
8,30,430,1.2,p30,199608,115492,1996,8,3
8,50,430,1.25,p50,199608,115492,1996,8,3
8,70,430,1.3,p70,199608,115492,1996,8,3
8,90,430,1.45,p90,199608,115492,1996,8,3
8,100,430,1.9,max,199608,115492,1996,8,3
9,0,430,.88999999,min,199609,115206,1996,9,3
9,10,430,1.1,p10,199609,115206,1996,9,3
9,30,430,1.2,p30,199609,115206,1996,9,3
9,50,430,1.25,p50,199609,115206,1996,9,3
9,70,430,1.3,p70,199609,115206,1996,9,3
9,90,430,1.45,p90,199609,115206,1996,9,3
9,100,430,2,max,199609,115206,1996,9,3
10,0,430,.88999999,min,199610,115920,1996,10,4
10,10,430,1.1,p10,199610,115920,1996,10,4
10,30,430,1.2,p30,199610,115920,1996,10,4
10,50,430,1.25,p50,199610,115920,1996,10,4
10,70,430,1.3,p70,199610,115920,1996,10,4
10,90,430,1.45,p90,199610,115920,1996,10,4
10,100,430,2,max,199610,115920,1996,10,4
11,0,430,.88999999,min,199611,115705,1996,11,4
11,10,430,1.1,p10,199611,115705,1996,11,4
11,30,430,1.2,p30,199611,115705,1996,11,4
11,50,430,1.25,p50,199611,115705,1996,11,4
11,70,430,1.3,p70,199611,115705,1996,11,4
11,90,430,1.45,p90,199611,115705,1996,11,4
11,100,430,2,max,199611,115705,1996,11,4
12,0,430,.88999999,min,199612,118548,1996,12,4
12,10,430,1.1,p10,199612,118548,1996,12,4
12,30,430,1.2,p30,199612,118548,1996,12,4
12,50,430,1.25,p50,199612,118548,1996,12,4
12,70,430,1.3,p70,199612,118548,1996,12,4
12,90,430,1.45,p90,199612,118548,1996,12,4
12,100,430,1.75,max,199612,118548,1996,12,4
13,0,430,.88999999,min,199701,115066,1997,1,1
13,10,430,1.1,p10,199701,115066,1997,1,1
13,30,430,1.2,p30,199701,115066,1997,1,1
13,50,430,1.25,p50,199701,115066,1997,1,1
13,70,430,1.3,p70,199701,115066,1997,1,1
13,90,430,1.45,p90,199701,115066,1997,1,1
13,100,430,1.75,max,199701,115066,1997,1,1
14,0,430,.88999999,min,199702,110875,1997,2,1
14,10,430,1.1,p10,199702,110875,1997,2,1
14,30,430,1.2,p30,199702,110875,1997,2,1
14,50,430,1.25,p50,199702,110875,1997,2,1
14,70,430,1.3,p70,199702,110875,1997,2,1
14,90,430,1.47,p90,199702,110875,1997,2,1
14,100,430,1.95,max,199702,110875,1997,2,1
15,0,430,.88999999,min,199703,109998,1997,3,1
15,10,430,1.1,p10,199703,109998,1997,3,1
15,30,430,1.2,p30,199703,109998,1997,3,1
15,50,430,1.25,p50,199703,109998,1997,3,1
15,70,430,1.3,p70,199703,109998,1997,3,1
15,90,430,1.48,p90,199703,109998,1997,3,1
15,100,430,2,max,199703,109998,1997,3,1
16,0,430,.88999999,min,199704,113453,1997,4,2
16,10,430,1.1,p10,199704,113453,1997,4,2
16,30,430,1.2,p30,199704,113453,1997,4,2
16,50,430,1.25,p50,199704,113453,1997,4,2
16,70,430,1.3099999,p70,199704,113453,1997,4,2
16,90,430,1.49,p90,199704,113453,1997,4,2
16,100,430,2,max,199704,113453,1997,4,2
17,0,430,.88999999,min,199705,115925,1997,5,2
17,10,430,1.1,p10,199705,115925,1997,5,2
17,30,430,1.2,p30,199705,115925,1997,5,2
17,50,430,1.25,p50,199705,115925,1997,5,2
17,70,430,1.34,p70,199705,115925,1997,5,2
17,90,430,1.5,p90,199705,115925,1997,5,2
17,100,430,2,max,199705,115925,1997,5,2
18,0,430,.88999999,min,199706,117991,1997,6,2
18,10,430,1.1,p10,199706,117991,1997,6,2
18,30,430,1.2,p30,199706,117991,1997,6,2
18,50,430,1.26,p50,199706,117991,1997,6,2
18,70,430,1.35,p70,199706,117991,1997,6,2
18,90,430,1.5,p90,199706,117991,1997,6,2
18,100,430,2,max,199706,117991,1997,6,2
19,0,430,.89999998,min,199707,117097,1997,7,3
19,10,430,1.1,p10,199707,117097,1997,7,3
19,30,430,1.2,p30,199707,117097,1997,7,3
19,50,430,1.28,p50,199707,117097,1997,7,3
19,70,430,1.35,p70,199707,117097,1997,7,3
19,90,430,1.5,p90,199707,117097,1997,7,3
19,100,430,2,max,199707,117097,1997,7,3
20,0,430,.89999998,min,199708,116468,1997,8,3
20,10,430,1.1,p10,199708,116468,1997,8,3
20,30,430,1.21,p30,199708,116468,1997,8,3
20,50,430,1.29,p50,199708,116468,1997,8,3
20,70,430,1.35,p70,199708,116468,1997,8,3
20,90,430,1.5,p90,199708,116468,1997,8,3
20,100,430,2,max,199708,116468,1997,8,3
21,0,430,.89999998,min,199709,117493,1997,9,3
21,10,430,1.1,p10,199709,117493,1997,9,3
21,30,430,1.21,p30,199709,117493,1997,9,3
21,50,430,1.29,p50,199709,117493,1997,9,3
21,70,430,1.35,p70,199709,117493,1997,9,3
21,90,430,1.5,p90,199709,117493,1997,9,3
21,100,430,2,max,199709,117493,1997,9,3
22,0,430,.89999998,min,199710,116903,1997,10,4
22,10,430,1.1,p10,199710,116903,1997,10,4
22,30,430,1.21,p30,199710,116903,1997,10,4
22,50,430,1.3,p50,199710,116903,1997,10,4
22,70,430,1.35,p70,199710,116903,1997,10,4
22,90,430,1.5,p90,199710,116903,1997,10,4
22,100,430,2.05,max,199710,116903,1997,10,4
23,0,430,.89999998,min,199711,117466,1997,11,4
23,10,430,1.1,p10,199711,117466,1997,11,4
23,30,430,1.21,p30,199711,117466,1997,11,4
23,50,430,1.3,p50,199711,117466,1997,11,4
23,70,430,1.35,p70,199711,117466,1997,11,4
23,90,430,1.5,p90,199711,117466,1997,11,4
23,100,430,2.05,max,199711,117466,1997,11,4
24,0,430,.89999998,min,199712,117037,1997,12,4
24,10,430,1.15,p10,199712,117037,1997,12,4
24,30,430,1.22,p30,199712,117037,1997,12,4
24,50,430,1.3,p50,199712,117037,1997,12,4
24,70,430,1.35,p70,199712,117037,1997,12,4
24,90,430,1.5,p90,199712,117037,1997,12,4
24,100,430,2.05,max,199712,117037,1997,12,4
25,0,430,.89999998,min,199801,114963,1998,1,1
25,10,430,1.15,p10,199801,114963,1998,1,1
25,30,430,1.25,p30,199801,114963,1998,1,1
25,50,430,1.3,p50,199801,114963,1998,1,1
25,70,430,1.37,p70,199801,114963,1998,1,1
25,90,430,1.51,p90,199801,114963,1998,1,1
25,100,430,2.05,max,199801,114963,1998,1,1
26,0,430,.85000002,min,199802,103176,1998,2,1
26,10,430,1.15,p10,199802,103176,1998,2,1
26,30,430,1.25,p30,199802,103176,1998,2,1
26,50,430,1.3,p50,199802,103176,1998,2,1
26,70,430,1.37,p70,199802,103176,1998,2,1
26,90,430,1.5,p90,199802,103176,1998,2,1
26,100,430,2,max,199802,103176,1998,2,1
27,0,430,.85000002,min,199803,105534,1998,3,1
27,10,430,1.15,p10,199803,105534,1998,3,1
27,30,430,1.25,p30,199803,105534,1998,3,1
27,50,430,1.3,p50,199803,105534,1998,3,1
27,70,430,1.38,p70,199803,105534,1998,3,1
27,90,430,1.5,p90,199803,105534,1998,3,1
27,100,430,2,max,199803,105534,1998,3,1
28,0,430,.85000002,min,199804,107420,1998,4,2
28,10,430,1.15,p10,199804,107420,1998,4,2
28,30,430,1.25,p30,199804,107420,1998,4,2
28,50,430,1.3,p50,199804,107420,1998,4,2
28,70,430,1.39,p70,199804,107420,1998,4,2
28,90,430,1.51,p90,199804,107420,1998,4,2
28,100,430,1.95,max,199804,107420,1998,4,2
29,0,430,.85000002,min,199805,108996,1998,5,2
29,10,430,1.15,p10,199805,108996,1998,5,2
29,30,430,1.25,p30,199805,108996,1998,5,2
29,50,430,1.3,p50,199805,108996,1998,5,2
29,70,430,1.4,p70,199805,108996,1998,5,2
29,90,430,1.54,p90,199805,108996,1998,5,2
29,100,430,2,max,199805,108996,1998,5,2
30,0,430,.85000002,min,199806,111197,1998,6,2
30,10,430,1.15,p10,199806,111197,1998,6,2
30,30,430,1.25,p30,199806,111197,1998,6,2
30,50,430,1.3150001,p50,199806,111197,1998,6,2
30,70,430,1.4,p70,199806,111197,1998,6,2
30,90,430,1.545,p90,199806,111197,1998,6,2
30,100,430,2,max,199806,111197,1998,6,2
31,0,430,.69999999,min,199807,109358,1998,7,3
31,10,430,1.15,p10,199807,109358,1998,7,3
31,30,430,1.25,p30,199807,109358,1998,7,3
31,50,430,1.3200001,p50,199807,109358,1998,7,3
31,70,430,1.4,p70,199807,109358,1998,7,3
31,90,430,1.55,p90,199807,109358,1998,7,3
31,100,430,2,max,199807,109358,1998,7,3
32,0,430,.69999999,min,199808,107998,1998,8,3
32,10,430,1.15,p10,199808,107998,1998,8,3
32,30,430,1.25,p30,199808,107998,1998,8,3
32,50,430,1.34,p50,199808,107998,1998,8,3
32,70,430,1.4,p70,199808,107998,1998,8,3
32,90,430,1.55,p90,199808,107998,1998,8,3
32,100,430,2,max,199808,107998,1998,8,3
33,0,430,.69999999,min,199809,108945,1998,9,3
33,10,430,1.15,p10,199809,108945,1998,9,3
33,30,430,1.25,p30,199809,108945,1998,9,3
33,50,430,1.34,p50,199809,108945,1998,9,3
33,70,430,1.4,p70,199809,108945,1998,9,3
33,90,430,1.55,p90,199809,108945,1998,9,3
33,100,430,2.05,max,199809,108945,1998,9,3
34,0,430,.85000002,min,199810,108337,1998,10,4
34,10,430,1.15,p10,199810,108337,1998,10,4
34,30,430,1.25,p30,199810,108337,1998,10,4
34,50,430,1.34,p50,199810,108337,1998,10,4
34,70,430,1.4,p70,199810,108337,1998,10,4
34,90,430,1.55,p90,199810,108337,1998,10,4
34,100,430,2.05,max,199810,108337,1998,10,4
35,0,430,.85000002,min,199811,109957,1998,11,4
35,10,430,1.15,p10,199811,109957,1998,11,4
35,30,430,1.25,p30,199811,109957,1998,11,4
35,50,430,1.35,p50,199811,109957,1998,11,4
35,70,430,1.405,p70,199811,109957,1998,11,4
35,90,430,1.55,p90,199811,109957,1998,11,4
35,100,430,2,max,199811,109957,1998,11,4
36,0,430,.85000002,min,199812,109762,1998,12,4
36,10,430,1.15,p10,199812,109762,1998,12,4
36,30,430,1.25,p30,199812,109762,1998,12,4
36,50,430,1.35,p50,199812,109762,1998,12,4
36,70,430,1.42,p70,199812,109762,1998,12,4
36,90,430,1.55,p90,199812,109762,1998,12,4
36,100,430,2.05,max,199812,109762,1998,12,4
37,0,430,.85000002,min,199901,76743,1999,1,1
37,10,430,1.15,p10,199901,76743,1999,1,1
37,30,430,1.25,p30,199901,76743,1999,1,1
37,50,430,1.35,p50,199901,76743,1999,1,1
37,70,430,1.4299999,p70,199901,76743,1999,1,1
37,90,430,1.55,p90,199901,76743,1999,1,1
37,100,430,2.05,max,199901,76743,1999,1,1
38,0,430,.85000002,min,199902,103656,1999,2,1
38,10,430,1.1799999,p10,199902,103656,1999,2,1
38,30,430,1.27,p30,199902,103656,1999,2,1
38,50,430,1.35,p50,199902,103656,1999,2,1
38,70,430,1.45,p70,199902,103656,1999,2,1
38,90,430,1.59,p90,199902,103656,1999,2,1
38,100,430,2.05,max,199902,103656,1999,2,1
39,0,430,.85000002,min,199903,106008,1999,3,1
39,10,430,1.2,p10,199903,106008,1999,3,1
39,30,430,1.28,p30,199903,106008,1999,3,1
39,50,430,1.35,p50,199903,106008,1999,3,1
39,70,430,1.45,p70,199903,106008,1999,3,1
39,90,430,1.6,p90,199903,106008,1999,3,1
39,100,430,2.05,max,199903,106008,1999,3,1
40,0,430,.85000002,min,199904,107755,1999,4,2
40,10,430,1.2,p10,199904,107755,1999,4,2
40,30,430,1.28,p30,199904,107755,1999,4,2
40,50,430,1.35,p50,199904,107755,1999,4,2
40,70,430,1.45,p70,199904,107755,1999,4,2
40,90,430,1.6,p90,199904,107755,1999,4,2
40,100,430,2.05,max,199904,107755,1999,4,2
41,0,430,.85000002,min,199905,109333,1999,5,2
41,10,430,1.2,p10,199905,109333,1999,5,2
41,30,430,1.3,p30,199905,109333,1999,5,2
41,50,430,1.37,p50,199905,109333,1999,5,2
41,70,430,1.45,p70,199905,109333,1999,5,2
41,90,430,1.6,p90,199905,109333,1999,5,2
41,100,430,2.05,max,199905,109333,1999,5,2
42,0,430,.89999998,min,199906,110802,1999,6,2
42,10,430,1.2,p10,199906,110802,1999,6,2
42,30,430,1.3,p30,199906,110802,1999,6,2
42,50,430,1.37,p50,199906,110802,1999,6,2
42,70,430,1.45,p70,199906,110802,1999,6,2
42,90,430,1.6,p90,199906,110802,1999,6,2
42,100,430,2.05,max,199906,110802,1999,6,2
43,0,430,.89999998,min,199907,109821,1999,7,3
43,10,430,1.2,p10,199907,109821,1999,7,3
43,30,430,1.3,p30,199907,109821,1999,7,3
43,50,430,1.39,p50,199907,109821,1999,7,3
43,70,430,1.46,p70,199907,109821,1999,7,3
43,90,430,1.6,p90,199907,109821,1999,7,3
43,100,430,2.05,max,199907,109821,1999,7,3
44,0,430,.89999998,min,199908,107825,1999,8,3
44,10,430,1.2,p10,199908,107825,1999,8,3
44,30,430,1.3,p30,199908,107825,1999,8,3
44,50,430,1.39,p50,199908,107825,1999,8,3
44,70,430,1.45,p70,199908,107825,1999,8,3
44,90,430,1.6,p90,199908,107825,1999,8,3
44,100,430,2.05,max,199908,107825,1999,8,3
45,0,430,.89999998,min,199909,108168,1999,9,3
45,10,430,1.2,p10,199909,108168,1999,9,3
45,30,430,1.3,p30,199909,108168,1999,9,3
45,50,430,1.4,p50,199909,108168,1999,9,3
45,70,430,1.47,p70,199909,108168,1999,9,3
45,90,430,1.6,p90,199909,108168,1999,9,3
45,100,430,2.05,max,199909,108168,1999,9,3
46,0,430,.94999999,min,199910,108488,1999,10,4
46,10,430,1.2,p10,199910,108488,1999,10,4
46,30,430,1.3,p30,199910,108488,1999,10,4
46,50,430,1.4,p50,199910,108488,1999,10,4
46,70,430,1.48,p70,199910,108488,1999,10,4
46,90,430,1.6,p90,199910,108488,1999,10,4
46,100,430,2.05,max,199910,108488,1999,10,4
47,0,430,.89999998,min,199911,108831,1999,11,4
47,10,430,1.2,p10,199911,108831,1999,11,4
47,30,430,1.3,p30,199911,108831,1999,11,4
47,50,430,1.4,p50,199911,108831,1999,11,4
47,70,430,1.48,p70,199911,108831,1999,11,4
47,90,430,1.62,p90,199911,108831,1999,11,4
47,100,430,2.05,max,199911,108831,1999,11,4
48,0,430,.89999998,min,199912,110355,1999,12,4
48,10,430,1.2,p10,199912,110355,1999,12,4
48,30,430,1.3,p30,199912,110355,1999,12,4
48,50,430,1.4,p50,199912,110355,1999,12,4
48,70,430,1.5,p70,199912,110355,1999,12,4
48,90,430,1.62,p90,199912,110355,1999,12,4
48,100,430,2.05,max,199912,110355,1999,12,4
49,0,430,.89999998,min,200001,105726,2000,1,1
49,10,430,1.2,p10,200001,105726,2000,1,1
49,30,430,1.3,p30,200001,105726,2000,1,1
49,50,430,1.4,p50,200001,105726,2000,1,1
49,70,430,1.5,p70,200001,105726,2000,1,1
49,90,430,1.65,p90,200001,105726,2000,1,1
49,100,430,2.25,max,200001,105726,2000,1,1
50,0,430,.89999998,min,200002,99482,2000,2,1
50,10,430,1.2,p10,200002,99482,2000,2,1
50,30,430,1.3,p30,200002,99482,2000,2,1
50,50,430,1.4,p50,200002,99482,2000,2,1
50,70,430,1.5,p70,200002,99482,2000,2,1
50,90,430,1.6,p90,200002,99482,2000,2,1
50,100,430,2.05,max,200002,99482,2000,2,1
51,0,430,.89999998,min,200003,103483,2000,3,1
51,10,430,1.2,p10,200003,103483,2000,3,1
51,30,430,1.3,p30,200003,103483,2000,3,1
51,50,430,1.4,p50,200003,103483,2000,3,1
51,70,430,1.5,p70,200003,103483,2000,3,1
51,90,430,1.65,p90,200003,103483,2000,3,1
51,100,430,2.05,max,200003,103483,2000,3,1
52,0,430,.89999998,min,200004,105946,2000,4,2
52,10,430,1.2,p10,200004,105946,2000,4,2
52,30,430,1.3,p30,200004,105946,2000,4,2
52,50,430,1.4,p50,200004,105946,2000,4,2
52,70,430,1.5,p70,200004,105946,2000,4,2
52,90,430,1.665,p90,200004,105946,2000,4,2
52,100,430,2.05,max,200004,105946,2000,4,2
53,0,430,.89999998,min,200005,107291,2000,5,2
53,10,430,1.2,p10,200005,107291,2000,5,2
53,30,430,1.3,p30,200005,107291,2000,5,2
53,50,430,1.4,p50,200005,107291,2000,5,2
53,70,430,1.5,p70,200005,107291,2000,5,2
53,90,430,1.65,p90,200005,107291,2000,5,2
53,100,430,2.05,max,200005,107291,2000,5,2
54,0,430,.89999998,min,200006,106382,2000,6,2
54,10,430,1.2,p10,200006,106382,2000,6,2
54,30,430,1.3200001,p30,200006,106382,2000,6,2
54,50,430,1.4,p50,200006,106382,2000,6,2
54,70,430,1.5,p70,200006,106382,2000,6,2
54,90,430,1.7,p90,200006,106382,2000,6,2
54,100,430,2.05,max,200006,106382,2000,6,2
55,0,430,.89999998,min,200007,107181,2000,7,3
55,10,430,1.2,p10,200007,107181,2000,7,3
55,30,430,1.3200001,p30,200007,107181,2000,7,3
55,50,430,1.4,p50,200007,107181,2000,7,3
55,70,430,1.5,p70,200007,107181,2000,7,3
55,90,430,1.7,p90,200007,107181,2000,7,3
55,100,430,2.05,max,200007,107181,2000,7,3
56,0,430,.89999998,min,200008,104005,2000,8,3
56,10,430,1.2,p10,200008,104005,2000,8,3
56,30,430,1.3099999,p30,200008,104005,2000,8,3
56,50,430,1.4,p50,200008,104005,2000,8,3
56,70,430,1.5,p70,200008,104005,2000,8,3
56,90,430,1.7,p90,200008,104005,2000,8,3
56,100,430,2.05,max,200008,104005,2000,8,3
57,0,430,.89999998,min,200009,104244,2000,9,3
57,10,430,1.2,p10,200009,104244,2000,9,3
57,30,430,1.34,p30,200009,104244,2000,9,3
57,50,430,1.42,p50,200009,104244,2000,9,3
57,70,430,1.5,p70,200009,104244,2000,9,3
57,90,430,1.7,p90,200009,104244,2000,9,3
57,100,430,2.05,max,200009,104244,2000,9,3
58,0,430,.89999998,min,200010,105201,2000,10,4
58,10,430,1.2,p10,200010,105201,2000,10,4
58,30,430,1.34,p30,200010,105201,2000,10,4
58,50,430,1.42,p50,200010,105201,2000,10,4
58,70,430,1.5,p70,200010,105201,2000,10,4
58,90,430,1.7,p90,200010,105201,2000,10,4
58,100,430,2.05,max,200010,105201,2000,10,4
59,0,430,.94999999,min,200011,105619,2000,11,4
59,10,430,1.2,p10,200011,105619,2000,11,4
59,30,430,1.35,p30,200011,105619,2000,11,4
59,50,430,1.42,p50,200011,105619,2000,11,4
59,70,430,1.5,p70,200011,105619,2000,11,4
59,90,430,1.7,p90,200011,105619,2000,11,4
59,100,430,2.05,max,200011,105619,2000,11,4
60,0,430,.94999999,min,200012,106011,2000,12,4
60,10,430,1.2,p10,200012,106011,2000,12,4
60,30,430,1.35,p30,200012,106011,2000,12,4
60,50,430,1.45,p50,200012,106011,2000,12,4
60,70,430,1.5,p70,200012,106011,2000,12,4
60,90,430,1.7,p90,200012,106011,2000,12,4
60,100,430,2.1500001,max,200012,106011,2000,12,4
61,0,430,.94999999,min,200101,102384,2001,1,1
61,10,430,1.2,p10,200101,102384,2001,1,1
61,30,430,1.35,p30,200101,102384,2001,1,1
61,50,430,1.45,p50,200101,102384,2001,1,1
61,70,430,1.52,p70,200101,102384,2001,1,1
61,90,430,1.7,p90,200101,102384,2001,1,1
61,100,430,2.1500001,max,200101,102384,2001,1,1
62,0,430,.94999999,min,200102,103847,2001,2,1
62,10,430,1.2,p10,200102,103847,2001,2,1
62,30,430,1.35,p30,200102,103847,2001,2,1
62,50,430,1.45,p50,200102,103847,2001,2,1
62,70,430,1.52,p70,200102,103847,2001,2,1
62,90,430,1.7,p90,200102,103847,2001,2,1
62,100,430,2.1500001,max,200102,103847,2001,2,1
63,0,430,.94999999,min,200103,104547,2001,3,1
63,10,430,1.2,p10,200103,104547,2001,3,1
63,30,430,1.35,p30,200103,104547,2001,3,1
63,50,430,1.45,p50,200103,104547,2001,3,1
63,70,430,1.52,p70,200103,104547,2001,3,1
63,90,430,1.75,p90,200103,104547,2001,3,1
63,100,430,2.1500001,max,200103,104547,2001,3,1
64,0,430,.94999999,min,200104,105630,2001,4,2
64,10,430,1.22,p10,200104,105630,2001,4,2
64,30,430,1.35,p30,200104,105630,2001,4,2
64,50,430,1.45,p50,200104,105630,2001,4,2
64,70,430,1.55,p70,200104,105630,2001,4,2
64,90,430,1.75,p90,200104,105630,2001,4,2
64,100,430,2.1500001,max,200104,105630,2001,4,2
65,0,430,.94999999,min,200105,107923,2001,5,2
65,10,430,1.25,p10,200105,107923,2001,5,2
65,30,430,1.36,p30,200105,107923,2001,5,2
65,50,430,1.45,p50,200105,107923,2001,5,2
65,70,430,1.55,p70,200105,107923,2001,5,2
65,90,430,1.75,p90,200105,107923,2001,5,2
65,100,430,2.2,max,200105,107923,2001,5,2
66,0,430,.94999999,min,200106,109466,2001,6,2
66,10,430,1.22,p10,200106,109466,2001,6,2
66,30,430,1.35,p30,200106,109466,2001,6,2
66,50,430,1.45,p50,200106,109466,2001,6,2
66,70,430,1.55,p70,200106,109466,2001,6,2
66,90,430,1.8,p90,200106,109466,2001,6,2
66,100,430,2.2,max,200106,109466,2001,6,2
67,0,430,.94999999,min,200107,108429,2001,7,3
67,10,430,1.25,p10,200107,108429,2001,7,3
67,30,430,1.36,p30,200107,108429,2001,7,3
67,50,430,1.45,p50,200107,108429,2001,7,3
67,70,430,1.55,p70,200107,108429,2001,7,3
67,90,430,1.8,p90,200107,108429,2001,7,3
67,100,430,2.3,max,200107,108429,2001,7,3
68,0,430,.94999999,min,200108,106824,2001,8,3
68,10,430,1.25,p10,200108,106824,2001,8,3
68,30,430,1.38,p30,200108,106824,2001,8,3
68,50,430,1.47,p50,200108,106824,2001,8,3
68,70,430,1.55,p70,200108,106824,2001,8,3
68,90,430,1.8,p90,200108,106824,2001,8,3
68,100,430,2.3,max,200108,106824,2001,8,3
69,0,430,.94999999,min,200109,105559,2001,9,3
69,10,430,1.25,p10,200109,105559,2001,9,3
69,30,430,1.4,p30,200109,105559,2001,9,3
69,50,430,1.5,p50,200109,105559,2001,9,3
69,70,430,1.6,p70,200109,105559,2001,9,3
69,90,430,1.8,p90,200109,105559,2001,9,3
69,100,430,2.29,max,200109,105559,2001,9,3
70,0,430,.94999999,min,200110,106797,2001,10,4
70,10,430,1.25,p10,200110,106797,2001,10,4
70,30,430,1.4,p30,200110,106797,2001,10,4
70,50,430,1.5,p50,200110,106797,2001,10,4
70,70,430,1.6,p70,200110,106797,2001,10,4
70,90,430,1.8,p90,200110,106797,2001,10,4
70,100,430,2.3,max,200110,106797,2001,10,4
71,0,430,.94999999,min,200111,107492,2001,11,4
71,10,430,1.25,p10,200111,107492,2001,11,4
71,30,430,1.4,p30,200111,107492,2001,11,4
71,50,430,1.5,p50,200111,107492,2001,11,4
71,70,430,1.6,p70,200111,107492,2001,11,4
71,90,430,1.8,p90,200111,107492,2001,11,4
71,100,430,2.3,max,200111,107492,2001,11,4
72,0,430,.94999999,min,200112,106558,2001,12,4
72,10,430,1.25,p10,200112,106558,2001,12,4
72,30,430,1.4,p30,200112,106558,2001,12,4
72,50,430,1.5,p50,200112,106558,2001,12,4
72,70,430,1.6,p70,200112,106558,2001,12,4
72,90,430,1.8,p90,200112,106558,2001,12,4
72,100,430,2.3,max,200112,106558,2001,12,4
73,0,430,.94999999,min,200201,104218,2002,1,1
73,10,430,1.25,p10,200201,104218,2002,1,1
73,30,430,1.4,p30,200201,104218,2002,1,1
73,50,430,1.5,p50,200201,104218,2002,1,1
73,70,430,1.6,p70,200201,104218,2002,1,1
73,90,430,1.8,p90,200201,104218,2002,1,1
73,100,430,2.3,max,200201,104218,2002,1,1
74,0,430,.86000001,min,200202,101940,2002,2,1
74,10,430,1.25,p10,200202,101940,2002,2,1
74,30,430,1.4,p30,200202,101940,2002,2,1
74,50,430,1.5,p50,200202,101940,2002,2,1
74,70,430,1.6,p70,200202,101940,2002,2,1
74,90,430,1.8,p90,200202,101940,2002,2,1
74,100,430,2.5,max,200202,101940,2002,2,1
75,0,430,.97000003,min,200203,104476,2002,3,1
75,10,430,1.25,p10,200203,104476,2002,3,1
75,30,430,1.4,p30,200203,104476,2002,3,1
75,50,430,1.5,p50,200203,104476,2002,3,1
75,70,430,1.6,p70,200203,104476,2002,3,1
75,90,430,1.8,p90,200203,104476,2002,3,1
75,100,430,2.5,max,200203,104476,2002,3,1
76,0,430,.98000002,min,200204,104045,2002,4,2
76,10,430,1.25,p10,200204,104045,2002,4,2
76,30,430,1.4,p30,200204,104045,2002,4,2
76,50,430,1.5,p50,200204,104045,2002,4,2
76,70,430,1.65,p70,200204,104045,2002,4,2
76,90,430,1.85,p90,200204,104045,2002,4,2
76,100,430,2.5,max,200204,104045,2002,4,2
77,0,430,.98000002,min,200205,106495,2002,5,2
77,10,430,1.25,p10,200205,106495,2002,5,2
77,30,430,1.4,p30,200205,106495,2002,5,2
77,50,430,1.5,p50,200205,106495,2002,5,2
77,70,430,1.65,p70,200205,106495,2002,5,2
77,90,430,1.9,p90,200205,106495,2002,5,2
77,100,430,2.5999999,max,200205,106495,2002,5,2
78,0,430,.98000002,min,200206,106812,2002,6,2
